1247.790923301304,936.118687150838
1737.170632173883,972.1166111111111
2482.147409943686,993.3598104265403
3286.517447768934,1013.1142307692307
3886.937884691304,1028.725962686567
4673.203908877198,1044.234226044226
5395.9131598180165,1057.6101952171791
6055.806021699891,1070.4843973509933
6845.585019061182,1081.6984189723319
7541.336957073216,1091.6953791130186
8253.358722792605,1101.8993143690739
9001.229020784685,1112.8548212983226
9702.464762314263,1124.4381316553727
10416.871376038716,1135.7267722165475
11172.45940030141,1146.1946960784314
11897.304942123605,1155.424564102564
12622.150483945801,1164.1685906040268
13346.996025767994,1172.6778141437755
14071.84156759019,1181.1312
14796.687109412385,1189.3579238174968
15503.224755083604,1198.175487053021
16245.524304439175,1207.753246753247
16961.992933571044,1217.2252819369226
17675.68755355965,1226.8079515769352
18403.99994754061,1236.5053333333333
19146.675521090667,1246.4610188679246
19889.351094640722,1255.411875
20632.02666819078,1264.7489594095941
21350.05642708543,1274.938721183123
22053.180257107128,1286.235389948007
22756.30408712883,1297.5791287636132
23459.221503292287,1308.4886259541986
24161.669748387674,1320.094230769231
24870.887085902443,1330.1775452288048
25598.208412543787,1340.771825359963
26329.051828575328,1351.227790601814
27062.413742613626,1361.2422969606378
27765.252171610256,1370.8252093223998
28501.797077028365,1380.404549222798
29238.34198244648,1390.0373706773366
29949.885638406467,1399.765864532724
30663.246196241544,1409.6197008055237
31376.606754076623,1419.6115648632929
32089.9673119117,1430.5654711246204
32803.327869746776,1440.6592600422837
33516.68842758185,1449.8567965805685
34230.04898541693,1459.054333118853
34943.409543252004,1468.251869657138
35656.77010108708,1477.4494061954226
36370.13065892216,1486.6469427337074
37083.49121675723,1495.8403715775753
37796.8517745923,1505.7595400788439
38510.21233242738,1515.4818399304047
39223.572890262454,1525.599282296651
39936.93344809754,1535.7167246628971
40649.40641379548,1545.2435433070868
41339.77092726185,1555.508382591751
42052.43303702995,1566.382307692308
42766.523779529365,1576.8835632183911
43480.61452202877,1587.0409259852613
44200.50285787262,1597.0413063583817
44963.923295777924,1606.98551317176
45682.9238947991,1617.0466301369866
46398.335111081156,1626.9628689370488
47113.74632736321,1636.7053899480075
47829.157543645255,1647.4852859618723
48544.56875992731,1658.265181975737
49283.26343289499,1668.0292866323912
50028.91575141216,1678.2927827763501
50774.56806992932,1688.8557974137937
51520.22038844649,1699.1019354838713
52265.87270696366,1709.1684403669728
53048.604581637905,1720.3306235527627
53838.76683034215,1730.9194426066827
54668.47983100777,1741.5082616606026
55521.02419552488,1752.0333333333338
56402.520282243735,1761.6337834691506
57284.44458047513,1772.0645168800936
58166.368878706526,1782.6360587965094
59048.29317693791,1793.256178226918
59988.447943055035,1804.7190569317693
60953.50604260184,1816.8663636363642
61918.564142148636,1827.7112097476072
62947.83399587522,1837.871413612566
64061.20318847905,1847.533359580053
65190.1263943249,1856.3555858468683
66393.44316960579,1865.5116000000007
67642.2160719487,1874.9306770098738
68890.9889742916,1885.0914668547257
70289.13062673942,1895.2730968858136
71720.70891593496,1905.6042698019808
73155.73840366302,1915.9714315181525
74833.89484314981,1926.832665154523
76613.20160350953,1938.7294612985547
78637.49596843094,1951.3438639175265
80719.25448653681,1965.0096795338684
83016.66513877457,1981.2687058823542
85768.01836784587,2001.6213781841948
89260.9203932943,2025.7513918305613
95115.5151161717,2060.942929838091
